Ano,Região Geográfica,Unidade da Federação,Município,Total,Educacao Infantil,Ensino Fundamental,Ensino Médio,Educação Profissional,Educação de Jovens e Adultos (EJA),Federal,Estadual,Municipal,Privada,Urbana,Rural,Feminino,Masculino,Não Declarada,Branca,Preta,Parda,Amarela,Indígena,Até 3 anos,4 a 5 anos,6 a 10 anos,11 a 14 anos,15 a 17 anos,18 a 19 anos,20 a 24 anos,25 a 29 anos,30 a 34 anos,35 a 39 anos,40 anos ou mais
2015, Sul  , Rio Grande do Sul  , Antônio Prado  ,2345,387,1367,384,0,207,0,1193,839,313,2103,242,1120,1225,561,1470,50,254,8,2,167,207,709,606,470,93,29,23,13,10,18
2015, Sul  , Rio Grande do Sul  , Arambaré  ,862,69,545,183,0,65,0,491,371,0,508,354,429,433,382,405,49,24,2,0,0,63,280,256,175,26,21,5,6,6,24
2015, Sul  , Rio Grande do Sul  , Araricá  ,1815,398,1106,257,0,54,0,406,1286,123,1815,0,886,929,1012,682,11,46,1,63,222,165,600,458,299,32,15,4,4,3,13
2015, Sul  , Rio Grande do Sul  , Aratiba  ,993,202,541,250,0,0,0,519,474,0,816,177,476,517,266,627,11,88,1,0,93,104,275,275,231,12,2,0,0,0,1
2015, Sul  , Rio Grande do Sul  , Arroio do Meio  ,3690,1104,1994,567,0,25,0,606,2112,972,3510,180,1806,1884,730,2763,39,155,2,1,529,536,1003,907,646,58,5,2,1,1,2
2015, Sul  , Rio Grande do Sul  , Arroio do Padre  ,655,64,377,177,0,37,0,177,478,0,600,55,320,335,186,432,22,12,3,0,24,37,171,196,186,21,10,2,2,3,3
2015, Sul  , Rio Grande do Sul  , Arroio do Sal  ,2159,402,1289,309,0,159,0,813,1346,0,1979,180,1077,1082,80,1888,30,159,0,2,185,194,675,565,378,64,28,14,11,9,36
2015, Sul  , Rio Grande do Sul  , Arroio do Tigre  ,2473,370,1686,404,69,0,0,840,1387,246,1203,1270,1212,1261,146,1999,31,295,2,0,74,281,837,733,480,50,13,4,1,0,0
2015, Sul  , Rio Grande do Sul  , Arroio dos Ratos  ,3280,513,1912,454,55,346,0,1259,1539,482,3255,25,1671,1609,1068,1934,121,149,7,1,232,256,965,805,632,142,108,51,29,24,36
2015, Sul  , Rio Grande do Sul  , Arroio Grande  ,3937,420,2479,551,66,421,0,2598,1160,179,3431,506,1973,1964,1338,2256,175,166,1,1,134,280,1105,1130,781,191,133,47,29,30,77
2015, Sul  , Rio Grande do Sul  , Arvorezinha  ,1934,275,1139,331,122,143,0,1174,719,41,1671,263,945,989,1102,790,4,38,0,0,86,172,547,509,428,88,59,16,10,6,13
2015, Sul  , Rio Grande do Sul  , Augusto Pestana  ,1064,203,691,143,0,27,0,463,412,189,713,351,522,542,106,781,21,155,0,1,66,125,351,285,174,21,16,5,1,8,12
2015, Sul  , Rio Grande do Sul  , Áurea  ,606,102,380,124,0,0,0,369,237,0,369,237,304,302,2,535,4,61,0,4,40,68,180,181,133,4,0,0,0,0,0
2015, Sul  , Rio Grande do Sul  , Bagé  ,28551,4672,15437,4395,2160,2530,568,9641,12847,5495,28427,124,14512,14039,11362,13201,1644,2320,9,15,2022,2453,7720,6900,5096,1403,1284,543,377,255,498
2015, Sul  , Rio Grande do Sul  , Balneário Pinhal  ,2961,541,1809,401,0,210,0,651,2310,0,2961,0,1458,1503,1199,1525,96,135,1,5,263,263,898,798,506,106,45,13,13,15,41
2015, Sul  , Rio Grande do Sul  , Barão  ,986,178,590,201,33,17,0,426,541,19,724,262,491,495,375,581,6,22,0,2,90,84,278,290,205,16,8,4,4,3,4
2015, Sul  , Rio Grande do Sul  , Barão de Cotegipe  ,1107,257,669,181,0,0,0,812,295,0,990,117,517,590,210,738,11,135,1,12,117,135,320,290,210,30,4,1,0,0,0
2015, Sul  , Rio Grande do Sul  , Barão do Triunfo  ,1261,117,889,255,0,0,0,394,853,14,408,853,620,641,275,892,43,49,2,0,0,110,441,376,289,28,9,5,1,0,2
2015, Sul  , Rio Grande do Sul  , Barra do Guarita  ,693,208,367,100,0,18,0,320,373,0,569,124,336,357,345,333,1,13,1,0,123,82,199,165,106,13,3,0,0,0,2
2015, Sul  , Rio Grande do Sul  , Barra do Quaraí  ,973,172,581,165,0,55,0,344,629,0,880,93,463,510,31,875,2,64,1,0,75,94,313,250,171,26,20,11,3,2,8
2015, Sul  , Rio Grande do Sul  , Barra do Ribeiro  ,2503,305,1736,373,0,89,0,1300,909,294,2058,445,1168,1335,587,1557,131,123,2,103,135,167,860,735,480,68,32,8,11,4,3
2015, Sul  , Rio Grande do Sul  , Barra do Rio Azul  ,246,29,161,56,0,0,0,148,98,0,148,98,111,135,18,211,5,10,0,2,0,29,80,83,51,3,0,0,0,0,0
2015, Sul  , Rio Grande do Sul  , Barra Funda  ,486,99,245,118,0,24,0,251,235,0,486,0,227,259,247,162,9,68,0,0,51,47,138,109,85,16,13,3,3,4,17
2015, Sul  , Rio Grande do Sul  , Barracão  ,902,139,607,156,0,0,0,418,484,0,745,157,430,472,18,717,13,148,3,3,46,91,286,267,196,12,3,0,1,0,0
2015, Sul  , Rio Grande do Sul  , Barros Cassal  ,2176,278,1453,381,55,64,0,875,1301,0,1485,691,1044,1132,691,1345,7,129,3,1,123,144,725,664,440,42,16,7,6,2,7
2015, Sul  , Rio Grande do Sul  , Benjamin Constant do Sul  ,687,95,405,124,0,63,0,464,223,0,225,462,320,367,9,154,3,52,1,468,26,62,172,194,151,31,29,10,4,3,5
2015, Sul  , Rio Grande do Sul  , Bento Gonçalves  ,21529,4809,11626,3523,957,992,536,7865,8701,4427,21214,315,10539,10990,9219,11219,177,896,11,7,2478,2140,6049,5213,4212,520,342,202,146,99,128
2015, Sul  , Rio Grande do Sul  , Boa Vista das Missões  ,462,100,309,53,0,0,0,216,246,0,462,0,221,241,215,216,0,31,0,0,32,65,144,144,69,7,1,0,0,0,0
2015, Sul  , Rio Grande do Sul  , Boa Vista do Buricá  ,1220,296,622,233,0,69,0,528,588,104,1168,52,605,615,124,973,6,117,0,0,164,122,305,321,225,30,14,5,5,1,28
2015, Sul  , Rio Grande do Sul  , Boa Vista do Cadeado  ,388,38,272,78,0,0,0,104,284,0,313,75,201,187,41,326,4,15,2,0,0,36,123,129,87,9,3,1,0,0,0
2015, Sul  , Rio Grande do Sul  , Boa Vista do Incra  ,506,108,293,52,0,53,0,107,399,0,443,63,243,263,78,406,10,12,0,0,34,69,147,142,64,10,10,8,2,5,15
2015, Sul  , Rio Grande do Sul  , Boa Vista do Sul  ,332,35,214,83,0,0,0,141,191,0,170,162,166,166,122,199,0,11,0,0,0,34,111,106,78,2,1,0,0,0,0
2015, Sul  , Rio Grande do Sul  , Bom Jesus  ,2410,372,1558,379,71,101,0,1356,993,61,2092,318,1228,1182,314,1469,98,507,20,2,146,206,790,701,430,58,32,13,7,10,17
2015, Sul  , Rio Grande do Sul  , Bom Princípio  ,2482,683,1386,368,0,45,0,837,1645,0,2403,79,1227,1255,479,1904,37,61,1,0,368,294,723,625,437,27,4,1,1,0,2
2015, Sul  , Rio Grande do Sul  , Bom Progresso  ,624,90,252,258,178,18,0,389,235,0,432,192,236,388,352,248,3,20,0,1,41,43,139,132,198,48,13,3,2,1,4
2015, Sul  , Rio Grande do Sul  , Bom Retiro do Sul  ,2573,671,1420,378,0,104,0,1197,1288,88,2332,241,1213,1360,263,2035,90,182,1,2,357,291,759,612,444,46,24,7,6,7,20
2015, Sul  , Rio Grande do Sul  , Boqueirão do Leão  ,1594,262,1007,284,0,41,0,1021,573,0,839,755,795,799,310,1206,16,54,7,1,93,159,496,431,345,53,13,3,1,0,0
2015, Sul  , Rio Grande do Sul  , Bossoroca  ,1452,260,841,259,0,92,0,753,699,0,1120,332,707,745,382,882,25,161,2,0,89,163,412,405,226,41,39,13,8,9,47
2015, Sul  , Rio Grande do Sul  , Bozano  ,327,55,218,54,0,0,0,199,128,0,262,65,157,170,12,266,1,48,0,0,13,39,109,103,59,4,0,0,0,0,0
2015, Sul  , Rio Grande do Sul  , Braga  ,754,142,495,108,0,9,0,421,321,12,549,205,363,391,371,316,7,57,0,3,59,76,244,225,118,13,8,2,1,2,6
2015, Sul  , Rio Grande do Sul  , Brochier  ,713,111,461,141,0,0,0,378,335,0,566,147,338,375,193,465,22,33,0,0,41,67,222,231,139,9,4,0,0,0,0
2015, Sul  , Rio Grande do Sul  , Butiá  ,4771,672,2876,610,86,527,0,1932,2602,237,4712,59,2344,2427,1076,3129,251,310,2,3,226,417,1407,1279,871,196,152,52,42,25,104
2015, Sul  , Rio Grande do Sul  , Caçapava do Sul  ,7266,1067,4342,1169,328,518,0,3716,3069,481,5863,1403,3611,3655,4010,2758,282,204,7,5,458,579,2018,1920,1392,365,264,89,61,37,83
2015, Sul  , Rio Grande do Sul  , Cacequi  ,2576,381,1556,361,0,278,0,1428,1039,109,2372,204,1239,1337,615,1684,75,198,1,3,138,232,774,676,422,91,76,31,28,15,93
2015, Sul  , Rio Grande do Sul  , Cachoeira do Sul  ,17584,2794,9992,2436,1070,1499,0,8672,5390,3522,15805,1779,8770,8814,4576,10983,1040,937,6,42,1158,1510,4976,4453,3302,744,585,263,206,150,237
2015, Sul  , Rio Grande do Sul  , Cachoeirinha  ,29197,4017,16883,5188,1710,1769,0,11849,11666,5682,29197,0,14647,14550,7884,18497,1164,1579,27,46,2021,1863,8278,7551,5851,1331,1003,454,303,228,314
2015, Sul  , Rio Grande do Sul  , Cacique Doble  ,1031,124,710,142,0,55,0,620,411,0,691,340,525,506,81,443,6,95,2,404,16,102,339,305,193,41,17,5,3,4,6
2015, Sul  , Rio Grande do Sul  , Caibaté  ,902,143,561,183,0,15,0,460,327,115,782,120,399,503,169,677,6,47,2,1,61,76,268,243,187,45,11,3,2,2,4
2015, Sul  , Rio Grande do Sul  , Caiçara  ,900,170,548,182,0,0,0,553,347,0,575,325,449,451,330,547,0,23,0,0,63,95,262,282,175,16,3,3,1,0,0
2015, Sul  , Rio Grande do Sul  , Camaquã  ,13434,1401,7895,2603,1030,956,486,5433,6104,1411,11369,2065,6755,6679,2724,9150,743,767,12,38,370,946,4000,3742,2665,623,417,176,144,107,244
2015, Sul  , Rio Grande do Sul  , Camargo  ,529,122,318,89,0,0,0,363,166,0,470,59,285,244,212,305,0,12,0,0,63,56,166,147,92,5,0,0,0,0,0
2015, Sul  , Rio Grande do Sul  , Cambará do Sul  ,1459,291,885,205,0,78,0,812,645,2,1172,287,705,754,539,851,18,48,2,1,141,139,417,412,272,21,18,9,6,9,15
2015, Sul  , Rio Grande do Sul  , Campestre da Serra  ,569,81,383,105,0,0,0,255,314,0,509,60,271,298,120,420,6,23,0,0,30,46,184,180,117,12,0,0,0,0,0
2015, Sul  , Rio Grande do Sul  , Campina das Missões  ,931,186,513,219,13,0,0,479,452,0,732,199,470,461,163,721,5,42,0,0,100,73,265,263,194,27,8,0,1,0,0
2015, Sul  , Rio Grande do Sul  , Campinas do Sul  ,983,204,542,168,75,56,0,643,317,23,983,0,499,484,122,672,21,162,5,1,105,91,301,250,174,28,19,4,2,3,6
2015, Sul  , Rio Grande do Sul  , Campo Bom  ,13767,3430,7605,2649,32,51,0,3360,9052,1355,13565,202,6766,7001,1282,11632,202,634,6,11,1901,1430,3969,3571,2533,244,66,20,11,14,8
2015, Sul  , Rio Grande do Sul  , Campo Novo  ,1064,217,645,176,0,26,0,555,478,31,877,187,524,540,558,427,3,76,0,0,103,108,301,285,194,28,15,5,3,9,13
2015, Sul  , Rio Grande do Sul  , Campos Borges  ,656,146,384,126,0,0,0,322,334,0,656,0,335,321,484,169,1,2,0,0,73,68,213,176,114,9,3,0,0,0,0
2015, Sul  , Rio Grande do Sul  , Candelária  ,5311,523,3650,859,209,235,0,2708,1843,760,3418,1893,2631,2680,1071,3643,185,409,3,0,192,310,1741,1572,1191,132,74,36,22,15,26
2015, Sul  , Rio Grande do Sul  , Cândido Godói  ,1090,188,635,247,65,0,0,521,569,0,799,291,555,535,415,644,3,27,0,1,65,111,345,290,237,21,12,5,3,1,0
2015, Sul  , Rio Grande do Sul  , Candiota  ,2394,290,1465,358,0,281,0,1624,759,11,1648,746,1186,1208,1099,1088,63,140,4,0,36,226,749,662,436,80,73,36,26,25,45
2015, Sul  , Rio Grande do Sul  , Canela  ,9674,1874,6010,1497,92,269,0,3860,3698,2116,9542,132,4753,4921,4819,4228,93,508,17,9,919,894,3116,2797,1627,142,57,25,27,31,39
2015, Sul  , Rio Grande do Sul  , Canguçu  ,9948,959,6661,1430,268,808,0,3670,5706,572,5037,4911,4922,5026,1453,7558,544,379,10,4,280,621,3135,3027,2034,400,235,61,44,44,67
2015, Sul  , Rio Grande do Sul  , Canoas  ,74660,8001,46302,12365,4769,3988,307,22129,33054,19170,74660,0,37690,36970,35809,33902,2220,2643,51,35,3236,4378,23611,20567,14353,3174,2493,1083,642,409,714
2015, Sul  , Rio Grande do Sul  , Canudos do Vale  ,275,61,154,60,0,0,0,158,117,0,231,44,122,153,99,171,1,3,1,0,27,34,72,80,58,3,1,0,0,0,0
2015, Sul  , Rio Grande do Sul  , Capão Bonito do Sul  ,321,47,218,56,0,0,0,56,265,0,283,38,171,150,145,157,2,17,0,0,10,31,105,104,58,8,2,0,2,0,1
2015, Sul  , Rio Grande do Sul  , Capão da Canoa  ,13011,2603,7682,1899,300,568,0,3682,7180,2149,12988,23,6458,6553,6475,5815,260,439,8,14,1274,1251,3904,3378,2177,385,257,115,78,70,122
2015, Sul  , Rio Grande do Sul  , Capão do Cipó  ,632,64,439,89,0,40,0,254,378,0,378,254,299,333,181,405,12,32,2,0,0,61,209,195,106,14,8,4,2,10,23
2015, Sul  , Rio Grande do Sul  , Capão do Leão  ,5038,338,3727,624,0,349,0,1340,3698,0,4338,700,2529,2509,1784,2825,258,164,4,3,0,311,1801,1572,935,203,93,28,23,21,51
2015, Sul  , Rio Grande do Sul  , Capela de Santana  ,2040,339,1435,191,18,57,0,551,1471,18,1807,233,973,1067,381,1489,46,123,1,0,114,201,715,614,321,40,13,4,8,2,8
2015, Sul  , Rio Grande do Sul  , Capitão  ,590,159,345,86,0,0,0,141,449,0,556,34,283,307,88,455,8,36,3,0,101,50,198,148,85,3,3,0,1,1,0
2015, Sul  , Rio Grande do Sul  , Capivari do Sul  ,1081,178,608,174,0,121,0,544,537,0,972,109,522,559,748,229,34,39,0,31,68,103,290,274,228,40,27,9,9,8,25
2015, Sul  , Rio Grande do Sul  , Caraá  ,1278,214,861,203,0,0,0,571,707,0,594,684,660,618,488,734,12,21,0,23,103,108,410,395,230,17,8,5,1,0,1
2015, Sul  , Rio Grande do Sul  , Carazinho  ,14021,2937,7296,2328,390,1194,0,6406,4873,2742,13819,202,6836,7185,3706,9260,186,849,5,15,1438,1381,3830,3389,2483,457,434,196,138,101,174
2015, Sul  , Rio Grande do Sul  , Carlos Barbosa  ,4632,991,2637,792,0,212,0,2184,1903,545,4302,330,2143,2489,2045,2474,17,94,1,1,451,511,1426,1210,827,98,35,19,12,13,30
2015, Sul  , Rio Grande do Sul  , Carlos Gomes  ,243,47,158,38,0,0,0,130,113,0,0,243,118,125,10,223,1,7,0,2,18,25,73,85,38,4,0,0,0,0,0
2015, Sul  , Rio Grande do Sul  , Casca  ,1550,358,703,285,49,155,0,928,504,118,1429,121,792,758,471,1024,19,32,4,0,188,165,374,356,296,51,41,28,15,8,28
2015, Sul  , Rio Grande do Sul  , Caseiros  ,585,79,387,119,0,0,0,256,329,0,585,0,278,307,437,130,1,17,0,0,19,50,204,170,129,11,2,0,0,0,0
2015, Sul  , Rio Grande do Sul  , Catuípe  ,1732,368,940,328,21,75,0,874,814,44,1494,238,819,913,55,1431,17,226,3,0,183,183,481,443,312,69,40,5,4,4,8
2015, Sul  , Rio Grande do Sul  , Caxias do Sul  ,96149,14827,54273,16352,4657,6784,431,30767,34356,30595,94924,1225,46987,49162,37890,47723,1852,8289,239,156,7063,7071,28901,24044,18686,3269,2606,1553,1144,771,1041
2015, Sul  , Rio Grande do Sul  , Centenário  ,464,72,286,106,0,0,0,338,126,0,402,62,219,245,11,435,5,13,0,0,21,49,151,135,98,10,0,0,0,0,0
2015, Sul  , Rio Grande do Sul  , Cerrito  ,1192,129,645,254,38,134,0,573,619,0,794,398,585,607,356,747,40,48,0,1,23,100,326,313,255,72,42,17,8,18,18
2015, Sul  , Rio Grande do Sul  , Cerro Branco  ,806,138,552,116,0,0,0,267,539,0,516,290,388,418,347,419,12,25,2,1,42,91,229,248,168,23,4,0,0,0,1
2015, Sul  , Rio Grande do Sul  , Cerro Grande  ,553,115,311,78,37,43,0,257,296,0,257,296,260,293,159,303,4,85,2,0,61,51,155,149,97,6,6,3,3,3,19
